id	class	method	parent	size	flags	nullable	visibility	non-primitive-return	uri
430	org.mockito.internal.junit.VerificationCollectorImpl	resetBuilder()	0	0	[]	false	private	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/VerificationCollectorImpl.java
431	org.mockito.internal.junit.VerificationCollectorImpl	append(java.lang.String)	0	1	[true]	false	private	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/VerificationCollectorImpl.java
432	org.mockito.internal.junit.VerificationCollectorImpl$VerificationWrapper	VerificationWrapper(org.mockito.verification.VerificationMode)	0	1	[false]	false	private	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/VerificationCollectorImpl.java
433	org.mockito.internal.junit.VerificationCollectorImpl$VerificationWrapper	verify(org.mockito.internal.verification.api.VerificationData)	108	1	[false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/VerificationCollectorImpl.java
434	org.mockito.internal.junit.VerificationCollectorImpl$VerificationWrapper	description(java.lang.String)	109	1	[false]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/VerificationCollectorImpl.java
435	org.mockito.internal.progress.MockingProgress	reportOngoingStubbing(org.mockito.stubbing.OngoingStubbing<?>)	0	1	[false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/progress/MockingProgress.java
436	org.mockito.internal.progress.MockingProgress	pullOngoingStubbing()	0	0	[]	true	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/progress/MockingProgress.java
437	org.mockito.internal.progress.MockingProgress	verificationListeners()	0	0	[]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/progress/MockingProgress.java
438	org.mockito.internal.progress.MockingProgress	verificationStarted(org.mockito.verification.VerificationMode)	0	1	[false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/progress/MockingProgress.java
439	org.mockito.internal.progress.MockingProgress	pullVerificationMode()	0	0	[]	true	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/progress/MockingProgress.java
440	org.mockito.internal.progress.MockingProgress	stubbingStarted()	0	0	[]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/progress/MockingProgress.java
441	org.mockito.internal.progress.MockingProgress	stubbingCompleted()	0	0	[]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/progress/MockingProgress.java
442	org.mockito.internal.progress.MockingProgress	validateState()	0	0	[]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/progress/MockingProgress.java
443	org.mockito.internal.progress.MockingProgress	reset()	0	0	[]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/progress/MockingProgress.java
444	org.mockito.internal.progress.MockingProgress	resetOngoingStubbing()	0	0	[]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/progress/MockingProgress.java
445	org.mockito.internal.progress.MockingProgress	getArgumentMatcherStorage()	0	0	[]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/progress/MockingProgress.java
446	org.mockito.internal.progress.MockingProgress	mockingStarted(java.lang.Object,org.mockito.mock.MockCreationSettings)	0	2	[false, false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/progress/MockingProgress.java
447	org.mockito.internal.progress.MockingProgress	mockingStarted(java.lang.Class<?>,org.mockito.mock.MockCreationSettings)	0	2	[false, false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/progress/MockingProgress.java
448	org.mockito.internal.progress.MockingProgress	addListener(org.mockito.listeners.MockitoListener)	0	1	[false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/progress/MockingProgress.java
449	org.mockito.internal.progress.MockingProgress	removeListener(org.mockito.listeners.MockitoListener)	0	1	[false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/progress/MockingProgress.java
450	org.mockito.internal.progress.MockingProgress	setVerificationStrategy(org.mockito.verification.VerificationStrategy)	0	1	[false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/progress/MockingProgress.java
451	org.mockito.internal.progress.MockingProgress	maybeVerifyLazily(org.mockito.verification.VerificationMode)	0	1	[false]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/progress/MockingProgress.java
452	org.mockito.internal.progress.MockingProgress	clearListeners()	0	0	[]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/progress/MockingProgress.java
453	org.mockito.stubbing.OngoingStubbing	thenReturn(T)	0	1	[true]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/stubbing/OngoingStubbing.java
454	org.mockito.stubbing.OngoingStubbing	thenReturn(T,T...)	0	2	[false, false]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/stubbing/OngoingStubbing.java
455	org.mockito.stubbing.OngoingStubbing	thenThrow(java.lang.Throwable...)	0	1	[false]	true	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/stubbing/OngoingStubbing.java
456	org.mockito.stubbing.OngoingStubbing	thenThrow(java.lang.Class<? extends java.lang.Throwable>)	0	1	[false]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/stubbing/OngoingStubbing.java
457	org.mockito.stubbing.OngoingStubbing	thenThrow(java.lang.Class<? extends java.lang.Throwable>,java.lang.Class<? extends java.lang.Throwable>...)	0	2	[false, false]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/stubbing/OngoingStubbing.java
458	org.mockito.stubbing.OngoingStubbing	thenCallRealMethod()	0	0	[]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/stubbing/OngoingStubbing.java
459	org.mockito.stubbing.OngoingStubbing	thenAnswer(org.mockito.stubbing.Answer<?>)	0	1	[false]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/stubbing/OngoingStubbing.java
460	org.mockito.stubbing.OngoingStubbing	then(org.mockito.stubbing.Answer<?>)	0	1	[false]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/stubbing/OngoingStubbing.java
461	org.mockito.stubbing.OngoingStubbing	<M>getMock()	0	0	[]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/stubbing/OngoingStubbing.java
462	org.mockito.internal.progress.ArgumentMatcherStorage	reportMatcher(org.mockito.ArgumentMatcher<?>)	0	1	[false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/progress/ArgumentMatcherStorage.java
463	org.mockito.internal.progress.ArgumentMatcherStorage	pullLocalizedMatchers()	0	0	[]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/progress/ArgumentMatcherStorage.java
464	org.mockito.internal.progress.ArgumentMatcherStorage	reportAnd()	0	0	[]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/progress/ArgumentMatcherStorage.java
465	org.mockito.internal.progress.ArgumentMatcherStorage	reportNot()	0	0	[]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/progress/ArgumentMatcherStorage.java
466	org.mockito.internal.progress.ArgumentMatcherStorage	reportOr()	0	0	[]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/progress/ArgumentMatcherStorage.java
467	org.mockito.internal.progress.ArgumentMatcherStorage	validateState()	0	0	[]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/progress/ArgumentMatcherStorage.java
468	org.mockito.internal.progress.ArgumentMatcherStorage	reset()	0	0	[]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/progress/ArgumentMatcherStorage.java
469	org.mockito.internal.junit.DefaultTestFinishedEvent	DefaultTestFinishedEvent(java.lang.Object,java.lang.String,java.lang.Throwable)	0	3	[true, false, true]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/DefaultTestFinishedEvent.java
470	org.mockito.internal.junit.DefaultTestFinishedEvent	getFailure()	399	0	[]	true	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/DefaultTestFinishedEvent.java
471	org.mockito.internal.junit.DefaultTestFinishedEvent	getTestName()	400	0	[]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/DefaultTestFinishedEvent.java
472	org.mockito.internal.junit.StubbingHint	StubbingHint(java.lang.String)	0	1	[false]	false	package	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/StubbingHint.java
473	org.mockito.internal.junit.StubbingHint	appendLine(java.lang.Object...)	0	1	[false]	false	package	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/StubbingHint.java
474	org.mockito.internal.junit.StubbingHint	toString()	65	0	[]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/StubbingHint.java
475	org.mockito.internal.stubbing.StrictnessSelector	determineStrictness(org.mockito.stubbing.Stubbing,org.mockito.mock.MockCreationSettings,org.mockito.quality.Strictness)	0	3	[false, false, false]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/stubbing/StrictnessSelector.java
476	org.mockito.internal.junit.DefaultStubbingLookupListener	DefaultStubbingLookupListener(org.mockito.quality.Strictness)	0	1	[false]	false	package	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/DefaultStubbingLookupListener.java
477	org.mockito.internal.junit.DefaultStubbingLookupListener	onStubbingLookup(org.mockito.listeners.StubbingLookupEvent)	45	1	[false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/DefaultStubbingLookupListener.java
478	org.mockito.internal.junit.DefaultStubbingLookupListener	potentialArgMismatches(org.mockito.invocation.Invocation,java.util.Collection<org.mockito.stubbing.Stubbing>)	0	2	[false, false]	false	private	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/DefaultStubbingLookupListener.java
479	org.mockito.internal.junit.DefaultStubbingLookupListener	setCurrentStrictness(org.mockito.quality.Strictness)	0	1	[false]	false	package	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/DefaultStubbingLookupListener.java
480	org.mockito.internal.junit.DefaultStubbingLookupListener	isMismatchesReported()	0	0	[]	false	package	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/DefaultStubbingLookupListener.java
481	org.mockito.internal.junit.StrictStubsRunnerTestListener	testFinished(org.mockito.internal.junit.TestFinishedEvent)	397	1	[false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/StrictStubsRunnerTestListener.java
482	org.mockito.internal.junit.StrictStubsRunnerTestListener	onMockCreated(java.lang.Object,org.mockito.mock.MockCreationSettings)	306	2	[false, false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/StrictStubsRunnerTestListener.java
483	org.mockito.internal.junit.NoOpTestListener	testFinished(org.mockito.internal.junit.TestFinishedEvent)	397	1	[false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/NoOpTestListener.java
484	org.mockito.internal.junit.NoOpTestListener	onMockCreated(java.lang.Object,org.mockito.mock.MockCreationSettings)	306	2	[false, false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/NoOpTestListener.java
485	org.mockito.internal.junit.UnnecessaryStubbingsReporter	validateUnusedStubs(java.lang.Class<?>,org.junit.runner.notification.RunNotifier)	0	2	[false, false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/UnnecessaryStubbingsReporter.java
486	org.mockito.internal.junit.UnnecessaryStubbingsReporter	onMockCreated(java.lang.Object,org.mockito.mock.MockCreationSettings)	306	2	[false, false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/UnnecessaryStubbingsReporter.java
487	org.mockito.internal.junit.util.JUnitFailureHacker	appendWarnings(org.junit.runner.notification.Failure,java.lang.String)	0	2	[false, false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/util/JUnitFailureHacker.java
488	org.mockito.internal.junit.util.JUnitFailureHacker	isEmpty(java.lang.String)	0	1	[false]	false	private	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/util/JUnitFailureHacker.java
489	org.mockito.internal.junit.util.JUnitFailureHacker	getInternalState(java.lang.Object,java.lang.String)	0	2	[false, false]	false	private	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/util/JUnitFailureHacker.java
490	org.mockito.internal.junit.util.JUnitFailureHacker	setInternalState(java.lang.Object,java.lang.String,java.lang.Object)	0	3	[false, false, false]	false	private	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/util/JUnitFailureHacker.java
491	org.mockito.internal.junit.util.JUnitFailureHacker	getFieldFromHierarchy(java.lang.Class<?>,java.lang.String)	0	2	[false, false]	false	private	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/util/JUnitFailureHacker.java
492	org.mockito.internal.junit.util.JUnitFailureHacker	getField(java.lang.Class<?>,java.lang.String)	0	2	[false, false]	true	private	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/util/JUnitFailureHacker.java
493	org.mockito.internal.junit.UniversalTestListener	UniversalTestListener(org.mockito.quality.Strictness,org.mockito.plugins.MockitoLogger)	0	2	[false, false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/UniversalTestListener.java
494	org.mockito.internal.junit.UniversalTestListener	testFinished(org.mockito.internal.junit.TestFinishedEvent)	397	1	[false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/UniversalTestListener.java
495	org.mockito.internal.junit.UniversalTestListener	reportUnusedStubs(org.mockito.internal.junit.TestFinishedEvent,java.util.Collection<java.lang.Object>)	0	2	[false, false]	false	private	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/UniversalTestListener.java
496	org.mockito.internal.junit.UniversalTestListener	emitWarnings(org.mockito.plugins.MockitoLogger,org.mockito.internal.junit.TestFinishedEvent,java.util.Collection<java.lang.Object>)	0	3	[false, false, false]	false	private	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/UniversalTestListener.java
497	org.mockito.internal.junit.UniversalTestListener	onMockCreated(java.lang.Object,org.mockito.mock.MockCreationSettings)	306	2	[false, false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/UniversalTestListener.java
498	org.mockito.internal.junit.UniversalTestListener	setStrictness(org.mockito.quality.Strictness)	0	1	[false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/UniversalTestListener.java
499	org.mockito.internal.junit.UniversalTestListener	isListenerDirty()	500	0	[]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/UniversalTestListener.java
501	org.mockito.internal.junit.UniversalTestListener	setListenerDirty()	0	0	[]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/junit/UniversalTestListener.java
500	org.mockito.internal.listeners.AutoCleanableListener	isListenerDirty()	0	0	[]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/listeners/AutoCleanableListener.java
502	org.mockito.internal.invocation.InvocationsFinder	InvocationsFinder()	0	0	[]	false	private	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
503	org.mockito.internal.invocation.InvocationsFinder	findInvocations(java.util.List<org.mockito.invocation.Invocation>,org.mockito.invocation.MatchableInvocation)	0	2	[false, false]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
504	org.mockito.internal.invocation.InvocationsFinder	findAllMatchingUnverifiedChunks(java.util.List<org.mockito.invocation.Invocation>,org.mockito.invocation.MatchableInvocation,org.mockito.internal.verification.api.InOrderContext)	0	3	[false, false, false]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
505	org.mockito.internal.invocation.InvocationsFinder	findMatchingChunk(java.util.List<org.mockito.invocation.Invocation>,org.mockito.invocation.MatchableInvocation,int,org.mockito.internal.verification.api.InOrderContext)	0	4	[false, false, false, false]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
506	org.mockito.internal.invocation.InvocationsFinder	getFirstMatchingChunk(org.mockito.invocation.MatchableInvocation,java.util.List<org.mockito.invocation.Invocation>)	0	2	[false, false]	false	private	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
507	org.mockito.internal.invocation.InvocationsFinder	findFirstMatchingUnverifiedInvocation(java.util.List<org.mockito.invocation.Invocation>,org.mockito.invocation.MatchableInvocation,org.mockito.internal.verification.api.InOrderContext)	0	3	[false, false, false]	true	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
508	org.mockito.internal.invocation.InvocationsFinder	findSimilarInvocation(java.util.List<org.mockito.invocation.Invocation>,org.mockito.invocation.MatchableInvocation)	0	2	[false, false]	true	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
509	org.mockito.internal.invocation.InvocationsFinder	findFirstUnverified(java.util.List<org.mockito.invocation.Invocation>)	0	1	[false]	true	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
510	org.mockito.internal.invocation.InvocationsFinder	findFirstUnverified(java.util.List<org.mockito.invocation.Invocation>,java.lang.Object)	0	2	[false, true]	true	package	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
511	org.mockito.internal.invocation.InvocationsFinder	getLastLocation(java.util.List<org.mockito.invocation.Invocation>)	0	1	[false]	true	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
512	org.mockito.internal.invocation.InvocationsFinder	findPreviousVerifiedInOrder(java.util.List<org.mockito.invocation.Invocation>,org.mockito.internal.verification.api.InOrderContext)	0	2	[false, false]	true	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
513	org.mockito.internal.invocation.InvocationsFinder	removeVerifiedInOrder(java.util.List<org.mockito.invocation.Invocation>,org.mockito.internal.verification.api.InOrderContext)	0	2	[false, false]	false	private	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
514	org.mockito.internal.invocation.InvocationsFinder	getAllLocations(java.util.List<org.mockito.invocation.Invocation>)	0	1	[false]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
515	org.mockito.internal.invocation.InvocationsFinder$RemoveNotMatching	RemoveNotMatching(org.mockito.invocation.MatchableInvocation)	0	1	[false]	false	private	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
516	org.mockito.internal.invocation.InvocationsFinder$RemoveNotMatching	isOut(org.mockito.invocation.Invocation)	379	1	[false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
517	org.mockito.internal.invocation.InvocationsFinder$RemoveUnverifiedInOrder	RemoveUnverifiedInOrder(org.mockito.internal.verification.api.InOrderContext)	0	1	[false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
518	org.mockito.internal.invocation.InvocationsFinder$RemoveUnverifiedInOrder	isOut(org.mockito.invocation.Invocation)	379	1	[false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
519	org.mockito.internal.invocation.InvocationsFinder	findFirstUnverifiedInOrder(org.mockito.internal.verification.api.InOrderContext,java.util.List<org.mockito.invocation.Invocation>)	0	2	[false, false]	true	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationsFinder.java
520	org.mockito.internal.verification.argumentmatching.ArgumentMatchingTool	ArgumentMatchingTool()	0	0	[]	false	private	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/argumentmatching/ArgumentMatchingTool.java
521	org.mockito.internal.verification.argumentmatching.ArgumentMatchingTool	getSuspiciouslyNotMatchingArgsIndexes(java.util.List<org.mockito.ArgumentMatcher>,java.lang.Object[])	0	2	[false, false]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/argumentmatching/ArgumentMatchingTool.java
522	org.mockito.internal.verification.argumentmatching.ArgumentMatchingTool	safelyMatches(org.mockito.ArgumentMatcher,java.lang.Object)	0	2	[false, false]	false	private	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/argumentmatching/ArgumentMatchingTool.java
523	org.mockito.internal.verification.argumentmatching.ArgumentMatchingTool	toStringEquals(org.mockito.ArgumentMatcher,java.lang.Object)	0	2	[false, false]	false	private	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/argumentmatching/ArgumentMatchingTool.java
524	org.mockito.internal.verification.checkers.MissingInvocationChecker	MissingInvocationChecker()	0	0	[]	false	private	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/checkers/MissingInvocationChecker.java
525	org.mockito.internal.verification.checkers.MissingInvocationChecker	checkMissingInvocation(java.util.List<org.mockito.invocation.Invocation>,org.mockito.invocation.MatchableInvocation)	0	2	[false, false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/checkers/MissingInvocationChecker.java
526	org.mockito.internal.verification.checkers.MissingInvocationChecker$1	convert(org.mockito.invocation.Invocation)	380	1	[false]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/checkers/MissingInvocationChecker.java
527	org.mockito.internal.verification.checkers.MissingInvocationChecker	checkMissingInvocation(java.util.List<org.mockito.invocation.Invocation>,org.mockito.invocation.MatchableInvocation,org.mockito.internal.verification.api.InOrderContext)	0	3	[false, false, false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/checkers/MissingInvocationChecker.java
528	org.mockito.internal.invocation.InvocationMarker	InvocationMarker()	0	0	[]	false	private	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationMarker.java
529	org.mockito.internal.invocation.InvocationMarker	markVerified(java.util.List<org.mockito.invocation.Invocation>,org.mockito.invocation.MatchableInvocation)	0	2	[false, false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationMarker.java
530	org.mockito.internal.invocation.InvocationMarker	markVerified(org.mockito.invocation.Invocation,org.mockito.invocation.MatchableInvocation)	0	2	[false, false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationMarker.java
531	org.mockito.internal.invocation.InvocationMarker	markVerifiedInOrder(java.util.List<org.mockito.invocation.Invocation>,org.mockito.invocation.MatchableInvocation,org.mockito.internal.verification.api.InOrderContext)	0	3	[false, false, false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/invocation/InvocationMarker.java
532	org.mockito.internal.verification.checkers.NumberOfInvocationsChecker	NumberOfInvocationsChecker()	0	0	[]	false	private	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/checkers/NumberOfInvocationsChecker.java
533	org.mockito.internal.verification.checkers.NumberOfInvocationsChecker	checkNumberOfInvocations(java.util.List<org.mockito.invocation.Invocation>,org.mockito.invocation.MatchableInvocation,int)	0	3	[false, false, false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/checkers/NumberOfInvocationsChecker.java
534	org.mockito.internal.verification.checkers.NumberOfInvocationsChecker	checkNumberOfInvocations(java.util.List<org.mockito.invocation.Invocation>,org.mockito.invocation.MatchableInvocation,int,org.mockito.internal.verification.api.InOrderContext)	0	4	[false, false, false, false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/checkers/NumberOfInvocationsChecker.java
535	org.mockito.internal.verification.checkers.NumberOfInvocationsChecker	checkNumberOfInvocationsNonGreedy(java.util.List<org.mockito.invocation.Invocation>,org.mockito.invocation.MatchableInvocation,int,org.mockito.internal.verification.api.InOrderContext)	0	4	[false, false, false, false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/checkers/NumberOfInvocationsChecker.java
536	org.mockito.internal.verification.Calls	Calls(int)	0	1	[false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/Calls.java
537	org.mockito.internal.verification.Calls	verify(org.mockito.internal.verification.api.VerificationData)	108	1	[false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/Calls.java
538	org.mockito.internal.verification.Calls	verifyInOrder(org.mockito.internal.verification.api.VerificationDataInOrder)	539	1	[false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/Calls.java
540	org.mockito.internal.verification.Calls	toString()	65	0	[]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/Calls.java
539	org.mockito.internal.verification.api.VerificationInOrderMode	verifyInOrder(org.mockito.internal.verification.api.VerificationDataInOrder)	0	1	[false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/api/VerificationInOrderMode.java
541	org.mockito.internal.verification.api.VerificationDataInOrder	getAllInvocations()	0	0	[]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/api/VerificationDataInOrder.java
542	org.mockito.internal.verification.api.VerificationDataInOrder	getWanted()	0	0	[]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/api/VerificationDataInOrder.java
543	org.mockito.internal.verification.api.VerificationDataInOrder	getOrderingContext()	0	0	[]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/api/VerificationDataInOrder.java
544	org.mockito.internal.verification.api.InOrderContext	isVerified(org.mockito.invocation.Invocation)	0	1	[false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/api/InOrderContext.java
545	org.mockito.internal.verification.api.InOrderContext	markVerified(org.mockito.invocation.Invocation)	0	1	[false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/api/InOrderContext.java
546	org.mockito.internal.verification.VerificationEventImpl	VerificationEventImpl(java.lang.Object,org.mockito.verification.VerificationMode,org.mockito.internal.verification.api.VerificationData,java.lang.Throwable)	0	4	[false, false, false, true]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/VerificationEventImpl.java
547	org.mockito.internal.verification.VerificationEventImpl	getMock()	104	0	[]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/VerificationEventImpl.java
548	org.mockito.internal.verification.VerificationEventImpl	getMode()	105	0	[]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/VerificationEventImpl.java
549	org.mockito.internal.verification.VerificationEventImpl	getData()	106	0	[]	false	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/VerificationEventImpl.java
550	org.mockito.internal.verification.VerificationEventImpl	getVerificationError()	107	0	[]	true	public	true	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/VerificationEventImpl.java
551	org.mockito.internal.verification.Description	Description(org.mockito.verification.VerificationMode,java.lang.String)	0	2	[false, false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/Description.java
552	org.mockito.internal.verification.Description	verify(org.mockito.internal.verification.api.VerificationData)	108	1	[false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/Description.java
553	org.mockito.internal.verification.Only	verify(org.mockito.internal.verification.api.VerificationData)	108	1	[false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/Only.java
554	org.mockito.internal.verification.NoMoreInteractions	verify(org.mockito.internal.verification.api.VerificationData)	108	1	[false]	false	public	false	file:///tmp/projects/mockito/src/main/java/org/mockito/internal/verification/NoMoreInteractions.java
